detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,4.50E-01,1.50E-01,3.00E-02
2.14E-02,-1.69E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.36E-02,-1.75E-02,3.64E-02,5.00E-01,1.00E-01,3.50E-02
-2.86E-02,3.31E-02,4.45E-02,3.00E-02,-3.00E-02,3.00E-02,-1.35E-02,3.01E-02,3.64E-02,5.00E-01,1.00E-01,2.99E-02
-2.86E-02,3.31E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,-1.35E-02,3.01E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
-2.86E-02,3.31E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,-1.35E-02,3.01E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
-2.86E-02,3.31E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,-1.35E-02,3.01E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
-2.86E-02,3.31E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,-1.35E-02,3.01E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
-2.86E-02,3.31E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,-1.35E-02,3.01E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
-2.86E-02,3.31E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,-1.35E-02,3.01E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.00E-01,1.00E-01,3.00E-02
2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.63E-02,-1.64E-02,3.64E-02,5.50E-01,1.00E-01,3.50E-02
-2.50E-02,-1.57E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,-1.08E-02,-1.64E-02,3.64E-02,5.50E-01,1.00E-01,2.99E-02
-2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,-1.08E-02,-1.64E-02,3.64E-02,5.50E-01,1.00E-01,3.00E-02
-2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,-1.08E-02,-1.64E-02,3.64E-02,5.50E-01,1.00E-01,3.00E-02
-2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,-1.08E-02,-1.64E-02,3.64E-02,5.50E-01,1.00E-01,3.00E-02
-2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,-1.08E-02,-1.64E-02,3.64E-02,5.50E-01,1.00E-01,3.00E-02
-2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,-1.08E-02,-1.64E-02,3.64E-02,5.50E-01,1.00E-01,3.00E-02
-2.50E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,-1.08E-02,-1.64E-02,3.64E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,1.00E-01,3.00E-02
2.87E-02,-1.57E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.64E-02,3.63E-02,5.50E-01,5.00E-02,3.50E-02
2.87E-02,3.43E-02,4.44E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,3.13E-02,3.64E-02,5.50E-01,5.00E-02,2.99E-02
2.87E-02,3.43E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,3.13E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,3.43E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,3.13E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.42E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
