detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,5.50E-01,5.00E-02,4.50E-02
4.44E-02,5.77E-03,5.89E-02,4.50E-02,-4.50E-02,4.50E-02,4.45E-02,3.40E-03,5.12E-02,6.00E-01,5.00E-02,3.50E-02
-5.63E-03,5.77E-03,5.94E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.14E-02,6.00E-01,5.00E-02,4.45E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.49E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.50E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.50E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.50E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.50E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.50E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.50E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.50E-02
-5.63E-03,5.77E-03,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,-4.08E-03,3.40E-03,5.12E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,5.00E-02,4.50E-02
5.76E-02,5.77E-03,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,3.40E-03,5.11E-02,6.00E-01,0,3.50E-02
5.76E-02,5.58E-02,5.94E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.14E-02,6.00E-01,5.74E-19,4.45E-02
5.76E-02,5.58E-02,5.89E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.64E-19,4.49E-02
5.76E-02,5.58E-02,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.84E-19,4.50E-02
5.76E-02,5.58E-02,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.93E-19,4.50E-02
5.76E-02,5.58E-02,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.98E-19,4.50E-02
5.76E-02,5.58E-02,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.60E-19,4.50E-02
5.76E-02,5.58E-02,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.69E-19,4.50E-02
5.76E-02,5.58E-02,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.62E-19,4.50E-02
5.76E-02,5.58E-02,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.94E-19,4.50E-02
5.76E-02,5.58E-02,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,5.32E-02,5.11E-02,6.00E-01,5.58E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.68E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.95E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.57E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.61E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.81E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.95E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.72E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,6.00E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,6.06E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.92E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.67E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.39E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.34E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.32E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.68E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.61E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.79E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.44E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.45E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.44E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.46E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.82E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.74E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.35E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.75E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.59E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.75E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.93E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.06E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.18E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.41E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.52E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.25E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.42E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.61E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.18E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.87E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.95E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.57E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.70E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.02E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.02E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.09E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.47E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,5.22E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.76E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.85E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.95E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,4.71E-19,4.50E-02
5.76E-02,8.58E-04,5.88E-02,3.63E-04,-7.76E-06,4.50E-02,4.28E-02,8.17E-04,5.11E-02,6.00E-01,2.00E-01,3.50E-02
5.76E-02,-1.99E-01,5.93E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,-1.92E-01,5.14E-02,6.00E-01,2.00E-01,4.45E-02
