detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,5.50E-01,5.00E-02,2.50E-02
2.27E-02,-2.37E-02,3.94E-02,2.50E-02,-2.50E-02,2.50E-02,2.33E-02,-2.38E-02,3.14E-02,6.00E-01,5.00E-02,3.50E-02
-2.73E-02,-2.37E-02,4.03E-02,3.63E-04,-2.50E-02,2.50E-02,-2.02E-02,-2.38E-02,3.18E-02,6.00E-01,5.00E-02,2.42E-02
-2.73E-02,-2.37E-02,3.95E-02,3.63E-04,-2.50E-02,2.50E-02,-2.02E-02,-2.38E-02,3.14E-02,6.00E-01,5.00E-02,2.49E-02
-2.73E-02,-2.37E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,-2.02E-02,-2.38E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
-2.73E-02,-2.37E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,-2.02E-02,-2.38E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
-2.73E-02,-2.37E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,-2.02E-02,-2.38E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
-2.73E-02,-2.37E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,-2.02E-02,-2.38E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
-2.73E-02,-2.37E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,-2.02E-02,-2.38E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,5.00E-02,2.50E-02
2.87E-02,-5.83E-02,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-5.67E-02,3.14E-02,6.00E-01,0,3.50E-02
2.87E-02,-8.26E-03,4.02E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-7.88E-03,3.17E-02,6.00E-01,-3.41E-20,2.42E-02
2.87E-02,-8.26E-03,3.95E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-7.88E-03,3.14E-02,6.00E-01,-1.14E-20,2.49E-02
2.87E-02,-8.26E-03,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-7.88E-03,3.14E-02,6.00E-01,-5.05E-20,2.50E-02
2.87E-02,-8.26E-03,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-7.88E-03,3.14E-02,6.00E-01,2.03E-20,2.50E-02
2.87E-02,-8.26E-03,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-7.88E-03,3.14E-02,6.00E-01,6.21E-20,2.50E-02
2.87E-02,-8.26E-03,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-7.88E-03,3.14E-02,6.00E-01,5.73E-20,2.50E-02
2.87E-02,-8.26E-03,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-7.88E-03,3.14E-02,6.00E-01,6.86E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,5.62E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-1.85E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-3.33E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.52E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,5.75E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.91E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-6.01E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,8.53E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.20E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.67E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.04E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,3.10E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.52E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.75E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.20E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,4.07E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,8.93E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,7.20E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,5.38E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.45E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,5.17E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.35E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-5.51E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.69E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-4.03E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-4.32E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-5.68E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-6.51E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-6.69E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-6.63E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-2.62E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-1.53E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.45E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-1.84E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-7.03E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-6.72E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-5.68E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-4.66E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-5.55E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-2.02E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.86E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-1.52E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.80E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-1.33E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,-1.44E-21,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.33E-20,2.50E-02
